price,beds,property_type,url
1800000,5,Detached,https://www.rightmove.co.uk/properties/160725143#/?channel=RES_BUY
1850000,5,Semi-Detached,https://www.rightmove.co.uk/properties/160952447#/?channel=RES_BUY
1875000,5,Detached,https://www.rightmove.co.uk/properties/87118551#/?channel=RES_BUY
1895000,5,Detached,https://www.rightmove.co.uk/properties/159244910#/?channel=RES_BUY
1950000,5,Detached,https://www.rightmove.co.uk/properties/157133702#/?channel=RES_BUY
2000000,9,Semi-Detached,https://www.rightmove.co.uk/properties/160623845#/?channel=RES_BUY
2000000,9,Semi-Detached,https://www.rightmove.co.uk/properties/142909760#/?channel=RES_BUY
2200000,4,Detached,https://www.rightmove.co.uk/properties/162896684#/?channel=RES_BUY
2350000,5,Detached,https://www.rightmove.co.uk/properties/158049197#/?channel=RES_BUY
2350000,5,Detached,https://www.rightmove.co.uk/properties/162044657#/?channel=RES_BUY
2350000,6,Detached,https://www.rightmove.co.uk/properties/150220172#/?channel=RES_BUY
2495000,5,Detached,https://www.rightmove.co.uk/properties/161005223#/?channel=RES_BUY
2495000,5,Detached,https://www.rightmove.co.uk/properties/158109680#/?channel=RES_BUY
2500000,5,Detached,https://www.rightmove.co.uk/properties/153811862#/?channel=RES_BUY
2650000,5,Detached,https://www.rightmove.co.uk/properties/146238512#/?channel=RES_BUY
2650000,5,Detached,https://www.rightmove.co.uk/properties/161143994#/?channel=RES_BUY
2699500,6,Detached,https://www.rightmove.co.uk/properties/149730377#/?channel=RES_BUY
2795000,6,Detached,https://www.rightmove.co.uk/properties/154594787#/?channel=RES_BUY
2795000,6,Detached,https://www.rightmove.co.uk/properties/150278012#/?channel=RES_BUY
2950000,5,House,https://www.rightmove.co.uk/properties/152728055#/?channel=RES_BUY
3195000,6,Detached,https://www.rightmove.co.uk/properties/162840893#/?channel=RES_BUY
3250000,6,Detached,https://www.rightmove.co.uk/properties/153499202#/?channel=RES_BUY
3500000,6,Detached,https://www.rightmove.co.uk/properties/152271140#/?channel=RES_BUY
3600000,6,Detached,https://www.rightmove.co.uk/properties/160661972#/?channel=RES_BUY
3695000,6,Detached,https://www.rightmove.co.uk/properties/161963474#/?channel=RES_BUY
4500000,7,Detached,https://www.rightmove.co.uk/properties/160624778#/?channel=RES_BUY
6875000,6,Detached,https://www.rightmove.co.uk/properties/159754613#/?channel=RES_BUY
8750000,5,Detached,https://www.rightmove.co.uk/properties/162427004#/?channel=RES_BUY
