price,beds,property_type,url
750000,3,Semi-Detached,https://www.rightmove.co.uk/properties/160117028#/?channel=RES_BUY
760000,3,Semi-Detached,https://www.rightmove.co.uk/properties/161465714#/?channel=RES_BUY
764000,3,Semi-Detached,https://www.rightmove.co.uk/properties/153052262#/?channel=RES_BUY
765000,3,Detached,https://www.rightmove.co.uk/properties/158048288#/?channel=RES_BUY
775000,4,Detached,https://www.rightmove.co.uk/properties/162025733#/?channel=RES_BUY
775000,5,End of Terrace,https://www.rightmove.co.uk/properties/161437316#/?channel=RES_BUY
775000,3,Semi-Detached,https://www.rightmove.co.uk/properties/161182268#/?channel=RES_BUY
775000,3,End of Terrace,https://www.rightmove.co.uk/properties/159741011#/?channel=RES_BUY
775000,4,Detached,https://www.rightmove.co.uk/properties/156570134#/?channel=RES_BUY
784000,3,Terraced,https://www.rightmove.co.uk/properties/155530835#/?channel=RES_BUY
800000,4,Terraced,https://www.rightmove.co.uk/properties/161813963#/?channel=RES_BUY
800000,4,Detached,https://www.rightmove.co.uk/properties/160884215#/?channel=RES_BUY
800000,4,Detached,https://www.rightmove.co.uk/properties/156393047#/?channel=RES_BUY
800000,4,Semi-Detached,https://www.rightmove.co.uk/properties/159245738#/?channel=RES_BUY
800000,3,Semi-Detached,https://www.rightmove.co.uk/properties/161828276#/?channel=RES_BUY
800000,5,Semi-Detached,https://www.rightmove.co.uk/properties/158122202#/?channel=RES_BUY
800000,3,Semi-Detached,https://www.rightmove.co.uk/properties/161717255#/?channel=RES_BUY
800000,5,House,https://www.rightmove.co.uk/properties/87157482#/?channel=RES_BUY
800000,4,End of Terrace,https://www.rightmove.co.uk/properties/159248054#/?channel=RES_BUY
800000,3,Detached,https://www.rightmove.co.uk/properties/156393332#/?channel=RES_BUY
800000,4,End of Terrace,https://www.rightmove.co.uk/properties/161783801#/?channel=RES_BUY
825000,3,Semi-Detached,https://www.rightmove.co.uk/properties/159097571#/?channel=RES_BUY
825000,2,End of Terrace,https://www.rightmove.co.uk/properties/160805573#/?channel=RES_BUY
825000,3,Detached Bungalow,https://www.rightmove.co.uk/properties/157839623#/?channel=RES_BUY
825000,3,End of Terrace,https://www.rightmove.co.uk/properties/162466955#/?channel=RES_BUY
825000,2,House,https://www.rightmove.co.uk/properties/152509604#/?channel=RES_BUY
825000,3,Semi-Detached Bungalow,https://www.rightmove.co.uk/properties/162981359#/?channel=RES_BUY
830000,4,Semi-Detached,https://www.rightmove.co.uk/properties/87104388#/?channel=RES_BUY
849999,3,Terraced,https://www.rightmove.co.uk/properties/159664115#/?channel=RES_BUY
850000,4,Semi-Detached,https://www.rightmove.co.uk/properties/157435097#/?channel=RES_BUY
850000,4,End of Terrace,https://www.rightmove.co.uk/properties/161078123#/?channel=RES_BUY
850000,4,Semi-Detached,https://www.rightmove.co.uk/properties/161720270#/?channel=RES_BUY
850000,3,End of Terrace,https://www.rightmove.co.uk/properties/156830723#/?channel=RES_BUY
850000,3,Detached Bungalow,https://www.rightmove.co.uk/properties/159266831#/?channel=RES_BUY
860000,4,Terraced,https://www.rightmove.co.uk/properties/161871377#/?channel=RES_BUY
875000,5,Semi-Detached,https://www.rightmove.co.uk/properties/157686929#/?channel=RES_BUY
895000,4,Semi-Detached,https://www.rightmove.co.uk/properties/157113551#/?channel=RES_BUY
900000,3,Terraced,https://www.rightmove.co.uk/properties/162548684#/?channel=RES_BUY
900000,4,Semi-Detached,https://www.rightmove.co.uk/properties/161540645#/?channel=RES_BUY
900000,2,Semi-Detached,https://www.rightmove.co.uk/properties/158764331#/?channel=RES_BUY
900000,5,Semi-Detached,https://www.rightmove.co.uk/properties/162434114#/?channel=RES_BUY
900000,4,End of Terrace,https://www.rightmove.co.uk/properties/162178145#/?channel=RES_BUY
900000,4,Detached,https://www.rightmove.co.uk/properties/159012962#/?channel=RES_BUY
900000,4,Detached,https://www.rightmove.co.uk/properties/156393299#/?channel=RES_BUY
900000,5,Semi-Detached,https://www.rightmove.co.uk/properties/154653299#/?channel=RES_BUY
925000,3,Detached,https://www.rightmove.co.uk/properties/160947809#/?channel=RES_BUY
925000,5,Link Detached House,https://www.rightmove.co.uk/properties/162041192#/?channel=RES_BUY
925000,4,End of Terrace,https://www.rightmove.co.uk/properties/159483239#/?channel=RES_BUY
925000,3,Semi-Detached,https://www.rightmove.co.uk/properties/162688307#/?channel=RES_BUY
925000,3,Terraced,https://www.rightmove.co.uk/properties/161691098#/?channel=RES_BUY
925000,4,Detached,https://www.rightmove.co.uk/properties/161197526#/?channel=RES_BUY
930000,3,Semi-Detached,https://www.rightmove.co.uk/properties/162637367#/?channel=RES_BUY
935000,4,Detached,https://www.rightmove.co.uk/properties/161113361#/?channel=RES_BUY
940000,3,Detached,https://www.rightmove.co.uk/properties/157175489#/?channel=RES_BUY
950000,3,End of Terrace,https://www.rightmove.co.uk/properties/156030503#/?channel=RES_BUY
950000,4,Detached,https://www.rightmove.co.uk/properties/148935203#/?channel=RES_BUY
950000,4,Detached,https://www.rightmove.co.uk/properties/162696845#/?channel=RES_BUY
950000,4,Detached,https://www.rightmove.co.uk/properties/157895024#/?channel=RES_BUY
950000,4,Detached,https://www.rightmove.co.uk/properties/160671449#/?channel=RES_BUY
950000,4,Semi-Detached,https://www.rightmove.co.uk/properties/162712391#/?channel=RES_BUY
950000,3,Semi-Detached,https://www.rightmove.co.uk/properties/162650369#/?channel=RES_BUY
950000,4,Detached,https://www.rightmove.co.uk/properties/161719634#/?channel=RES_BUY
