price,beds,property_type,url
1100000,3,Flat,https://www.rightmove.co.uk/properties/162085205#/?channel=RES_BUY
1100000,3,Semi-Detached,https://www.rightmove.co.uk/properties/161281655#/?channel=RES_BUY
1100000,4,Terraced,https://www.rightmove.co.uk/properties/162393284#/?channel=RES_BUY
1100000,3,Semi-Detached,https://www.rightmove.co.uk/properties/161044613#/?channel=RES_BUY
1100000,3,Semi-Detached,https://www.rightmove.co.uk/properties/162374396#/?channel=RES_BUY
1100000,3,Terraced,https://www.rightmove.co.uk/properties/161671742#/?channel=RES_BUY
1100000,5,Terraced,https://www.rightmove.co.uk/properties/161470067#/?channel=RES_BUY
1100000,4,Semi-Detached,https://www.rightmove.co.uk/properties/160602953#/?channel=RES_BUY
1100000,3,House,https://www.rightmove.co.uk/properties/162725168#/?channel=RES_BUY
1135000,3,Terraced,https://www.rightmove.co.uk/properties/161713568#/?channel=RES_BUY
1145000,3,House,https://www.rightmove.co.uk/properties/160896923#/?channel=RES_BUY
1145000,4,Terraced,https://www.rightmove.co.uk/properties/160280513#/?channel=RES_BUY
1150000,4,Semi-Detached,https://www.rightmove.co.uk/properties/162370952#/?channel=RES_BUY
1150000,4,End of Terrace,https://www.rightmove.co.uk/properties/162313760#/?channel=RES_BUY
1150000,4,Terraced,https://www.rightmove.co.uk/properties/161625764#/?channel=RES_BUY
1150000,3,Terraced,https://www.rightmove.co.uk/properties/162486200#/?channel=RES_BUY
1150000,4,Terraced,https://www.rightmove.co.uk/properties/162622727#/?channel=RES_BUY
1150000,2,House,https://www.rightmove.co.uk/properties/161757584#/?channel=RES_BUY
1150000,3,House,https://www.rightmove.co.uk/properties/162485048#/?channel=RES_BUY
1150000,3,Terraced,https://www.rightmove.co.uk/properties/158672444#/?channel=RES_BUY
1150000,3,Semi-Detached,https://www.rightmove.co.uk/properties/161084672#/?channel=RES_BUY
1150000,4,Terraced,https://www.rightmove.co.uk/properties/162775763#/?channel=RES_BUY
1150000,3,Semi-Detached,https://www.rightmove.co.uk/properties/160003793#/?channel=RES_BUY
1150000,4,House,https://www.rightmove.co.uk/properties/162386618#/?channel=RES_BUY
1150000,3,End of Terrace,https://www.rightmove.co.uk/properties/158124335#/?channel=RES_BUY
1150000,3,Semi-Detached,https://www.rightmove.co.uk/properties/160786478#/?channel=RES_BUY
1170000,4,Terraced,https://www.rightmove.co.uk/properties/159151595#/?channel=RES_BUY
